Timestamp,Open,High,Low,Close,Adj Close,Volume
11/13/2024,10225,10250,10150,10150,10099.62793,62933100
11/14/2024,10125,10175,10050,10100,10049.87598,56381400
11/15/2024,10050,10275,10050,10175,10124.50391,63598200
11/18/2024,10075,10125,10000,10000,9950.37207,65716200
11/19/2024,9900,10025,9900,9925,9875.744141,85295300
11/20/2024,10025,10150,10000,10075,10025,58584400
11/21/2024,10000,10000,9850,9850,9850,93181200
11/22/2024,9925,9950,9850,9850,9850,58396100
11/25/2024,9950,10200,9900,10175,10175,165369400
11/26/2024,10250,10250,10000,10000,10000,62310100
11/28/2024,9975,10075,9925,10000,10000,57443500
11/29/2024,10000,10100,9950,10000,10000,76886000
12/2/2024,10000,10050,9750,9750,9750,87879600
12/3/2024,10025,10225,9900,10200,10200,126087100
12/4/2024,10175,10250,10050,10200,10200,97876300
12/5/2024,10250,10350,10225,10250,10250,96904400
12/6/2024,10100,10175,10050,10075,10075,68247200
12/9/2024,10025,10350,10000,10350,10350,64458400
12/10/2024,10325,10350,10275,10350,10350,61230400
12/11/2024,10225,10425,10225,10425,10425,37934300
12/12/2024,10300,10375,10175,10175,10175,44780100
12/13/2024,10125,10225,10025,10050,10050,75126400
12/16/2024,10000,10125,10000,10100,10100,57746100
12/17/2024,9950,10050,9900,9900,9900,99845900
12/18/2024,9900,10025,9800,9800,9800,84868500
12/19/2024,9700,9775,9550,9675,9675,104254100
12/20/2024,9650,9750,9625,9650,9650,91576900
12/23/2024,9700,9850,9700,9775,9775,43292100
12/24/2024,9850,9900,9750,9750,9750,32415700
12/27/2024,9800,9825,9725,9800,9800,24016700
12/30/2024,9800,9825,9675,9675,9675,56350100
1/2/2025,9650,9900,9650,9900,9900,38124800
1/3/2025,9850,9925,9825,9850,9850,41916000
1/6/2025,9850,9875,9650,9675,9675,41593900
1/7/2025,9675,9725,9525,9525,9525,71318600
1/8/2025,9675,9775,9575,9675,9675,55943100
1/9/2025,9750,9875,9725,9850,9850,42733800
1/10/2025,9800,9925,9725,9725,9725,72531300
1/13/2025,9625,9725,9625,9675,9675,88270100
1/14/2025,9600,9725,9525,9525,9525,70942600
1/15/2025,9575,9800,9550,9800,9800,77098000
1/16/2025,9850,9925,9750,9750,9750,76979000
1/17/2025,9750,9900,9650,9900,9900,71033100
1/20/2025,9850,9875,9625,9625,9625,112111200
1/21/2025,9600,9675,9550,9575,9575,124547900
1/22/2025,9650,9675,9575,9600,9600,90154800
1/23/2025,9600,9750,9600,9600,9600,120515400
1/24/2025,9625,9650,9350,9350,9350,152057000
1/30/2025,9150,9275,9150,9150,9150,154645800
1/31/2025,9250,9500,9225,9450,9450,112982800
2/3/2025,9400,9400,9225,9350,9350,90439900
2/4/2025,9350,9400,9175,9175,9175,94607700
2/5/2025,9100,9175,9100,9125,9125,98229900
2/6/2025,9075,9100,8850,8950,8950,171477800
2/7/2025,8950,9350,8825,9350,9350,131162200
2/10/2025,9025,9250,9025,9150,9150,76209100
2/11/2025,9025,9100,9000,9075,9075,71188300
2/12/2025,8950,9150,8950,9150,9150,121172600
2/13/2025,9100,9150,9000,9000,9000,90439700
2/14/2025,9000,9075,8950,8975,8975,116274500
2/17/2025,8975,9325,8975,9325,9325,89096400
